rt,responses,questionId,trial_type,trial_index,time_elapsed,internal_node_id,subjectId,group,task,view_history,button_pressed,id,type,shape,stimulus,clicks,button_response,phrase,condition
7220,NA,,html-button-delay-response,3,24194,0.0-3.0,28l9aoesv7,canonical training,CB+likert,,0,teaching.2,teaching,The green circle,,,,,
6395,NA,,html-button-delay-response,4,31090,0.0-4.0,28l9aoesv7,canonical training,CB+likert,,0,teaching.4,teaching,The green circle,,,,,
4735,NA,,html-button-delay-response,5,36330,0.0-5.0,28l9aoesv7,canonical training,CB+likert,,0,teaching.5,teaching,The green circle,,,,,
3758,NA,,html-button-delay-response,6,40595,0.0-6.0,28l9aoesv7,canonical training,CB+likert,,0,teaching.3,teaching,The green circle,,,,,
3156,NA,,html-button-delay-response,7,44258,0.0-7.0,28l9aoesv7,canonical training,CB+likert,,0,teaching.6,teaching,The green circle,,,,,
8230,NA,break,html-button-response,8,52995,0.0-8.0,28l9aoesv7,canonical training,CB+likert,,0,,,,"<p style='text-align:center'>Now, let's see how <b>you</b> use <i>wug</i>!</p> <p style='text-align:center'> We will show you two animations. However, only one of them is visible, the other animation is hidden.</p>  <p style='text-align:center'>Your task is to decide whether the sentence you will read describes the visible animation or the hidden animation. You should choose the hidden scenario if you consider the visible one inappropriate. You will then be asked how confident you were while making your choice.</p>",,,,
16166,7,,survey-likert,9,69164,0.0-9.0,28l9aoesv7,canonical training,CB+likert,,,testing.3,testing,The green circle,,1,target,does not wug.,notAB
8304,7,,survey-likert,10,77971,0.0-10.0,28l9aoesv7,canonical training,CB+likert,,,testing.2,testing,The green circle,,1,target,wugs.,AB
6978,7,,survey-likert,11,85451,0.0-11.0,28l9aoesv7,canonical training,CB+likert,,,testing.4,testing,The green circle,,1,CB,wugs.,notAB
7033,7,,survey-likert,12,92987,0.0-12.0,28l9aoesv7,canonical training,CB+likert,,,testing.1,testing,The green circle,,1,CB,does not wug.,AB
10237,7,,survey-likert,13,103731,0.0-13.0,28l9aoesv7,canonical training,CB+likert,,,testing.6,testing,None of the green circles,,1,target,wug.,none_true_universal
7288,7,,survey-likert,14,111523,0.0-14.0,28l9aoesv7,canonical training,CB+likert,,,testing.5,testing,Every green circle,,1,target,wugs.,all_true_universal
6449,7,,survey-likert,15,118475,0.0-15.0,28l9aoesv7,canonical training,CB+likert,,,testing.35,testing,Some of the green circles,,1,target,wug.,some_true
10594,5,,survey-likert,16,129571,0.0-16.0,28l9aoesv7,canonical training,CB+likert,,,testing.31,testing,None of the green circles,,1,target,wug.,none_true_no_projection
6988,7,,survey-likert,17,137075,0.0-17.0,28l9aoesv7,canonical training,CB+likert,,,testing.23,testing,None of the green circles,,1,CB,wug.,none_true_universal
7977,5,,survey-likert,18,145555,0.0-18.0,28l9aoesv7,canonical training,CB+likert,,,testing.20,testing,Every green circle,,1,target,wugs.,all_true_no_projection
8354,7,,survey-likert,19,154411,0.0-19.0,28l9aoesv7,canonical training,CB+likert,,,testing.10,testing,Every green circle,,1,CB,wugs.,all_false
5906,7,,survey-likert,20,160819,0.0-20.0,28l9aoesv7,canonical training,CB+likert,,,testing.7,testing,Every green circle,,1,target,wugs.,all_true_universal
5790,7,,survey-likert,21,167114,0.0-21.0,28l9aoesv7,canonical training,CB+likert,,,testing.32,testing,None of the green circles,,1,CB,wug.,none_false
8089,5,,survey-likert,22,175706,0.0-22.0,28l9aoesv7,canonical training,CB+likert,,,testing.14,testing,Every green circle,,1,target,wugs.,all_true_existential
5570,7,,survey-likert,23,181779,0.0-23.0,28l9aoesv7,canonical training,CB+likert,,,testing.8,testing,Every green circle,,1,target,wugs.,all_true_universal
4953,7,,survey-likert,24,187235,0.0-24.0,28l9aoesv7,canonical training,CB+likert,,,testing.11,testing,Every green circle,,1,CB,wugs.,all_false
7533,5,,survey-likert,25,195283,0.0-25.0,28l9aoesv7,canonical training,CB+likert,,,testing.25,testing,None of the green circles,,1,target,wug.,none_true_existential
6295,5,,survey-likert,26,202083,0.0-26.0,28l9aoesv7,canonical training,CB+likert,,,testing.28,testing,None of the green circles,,1,target,wug.,none_true_no_projection
6425,5,,survey-likert,27,209011,0.0-27.0,28l9aoesv7,canonical training,CB+likert,,,testing.16,testing,Every green circle,,1,target,wugs.,all_true_existential
6857,5,,survey-likert,28,216371,0.0-28.0,28l9aoesv7,canonical training,CB+likert,,,testing.18,testing,Every green circle,,1,target,wugs.,all_true_no_projection
5489,7,,survey-likert,29,222363,0.0-29.0,28l9aoesv7,canonical training,CB+likert,,,testing.38,testing,Some of the green circles,,1,CB,wug.,some_false
6208,7,,survey-likert,30,229075,0.0-30.0,28l9aoesv7,canonical training,CB+likert,,,testing.34,testing,None of the green circles,,1,CB,wug.,none_false
5208,7,,survey-likert,31,234787,0.0-31.0,28l9aoesv7,canonical training,CB+likert,,,testing.22,testing,None of the green circles,,1,target,wug.,none_true_universal
6502,5,,survey-likert,32,241802,0.0-32.0,28l9aoesv7,canonical training,CB+likert,,,testing.29,testing,None of the green circles,,1,target,wug.,none_true_no_projection
5249,5,,survey-likert,33,247554,0.0-33.0,28l9aoesv7,canonical training,CB+likert,,,testing.24,testing,None of the green circles,,1,target,wug.,none_true_existential
9617,7,,survey-likert,34,257674,0.0-34.0,28l9aoesv7,canonical training,CB+likert,,,testing.33,testing,None of the green circles,,1,CB,wug.,none_false
18032,7,,survey-likert,35,276210,0.0-35.0,28l9aoesv7,canonical training,CB+likert,,,testing.36,testing,Some of the green circles,,1,target,wug.,some_true
6354,5,,survey-likert,36,283066,0.0-36.0,28l9aoesv7,canonical training,CB+likert,,,testing.19,testing,Every green circle,,1,target,wugs.,all_true_no_projection
6162,7,,survey-likert,37,289729,0.0-37.0,28l9aoesv7,canonical training,CB+likert,,,testing.21,testing,None of the green circles,,1,target,wug.,none_true_universal
5929,5,,survey-likert,38,296162,0.0-38.0,28l9aoesv7,canonical training,CB+likert,,,testing.17,testing,Every green circle,,1,target,wugs.,all_true_no_projection
7675,7,,survey-likert,39,304338,0.0-39.0,28l9aoesv7,canonical training,CB+likert,,,testing.37,testing,Some of the green circles,,1,CB,wug.,some_false
6553,5,,survey-likert,40,311394,0.0-40.0,28l9aoesv7,canonical training,CB+likert,,,testing.30,testing,None of the green circles,,1,target,wug.,none_true_no_projection
5754,7,,survey-likert,41,317650,0.0-41.0,28l9aoesv7,canonical training,CB+likert,,,testing.9,testing,Every green circle,,1,target,wugs.,all_true_universal
7226,7,,survey-likert,42,325379,0.0-42.0,28l9aoesv7,canonical training,CB+likert,,,testing.15,testing,Every green circle,,1,target,wugs.,all_true_existential
5393,7,,survey-likert,43,331276,0.0-43.0,28l9aoesv7,canonical training,CB+likert,,,testing.12,testing,Every green circle,,1,CB,wugs.,all_false
6001,5,,survey-likert,44,337779,0.0-44.0,28l9aoesv7,canonical training,CB+likert,,,testing.27,testing,None of the green circles,,1,target,wug.,none_true_existential
6479,5,,survey-likert,45,344763,0.0-45.0,28l9aoesv7,canonical training,CB+likert,,,testing.13,testing,Every green circle,,1,target,wugs.,all_true_existential
5169,5,,survey-likert,46,350434,0.0-46.0,28l9aoesv7,canonical training,CB+likert,,,testing.26,testing,None of the green circles,,1,target,wug.,none_true_existential
8658,5,,survey-likert,47,359595,0.0-47.0,28l9aoesv7,canonical training,CB+likert,,,testing.41,testing,None of the green circles,,1,target,wug.,none_weird_nored
5426,5,,survey-likert,48,365523,0.0-48.0,28l9aoesv7,canonical training,CB+likert,,,testing.39,testing,None of the green circles,,1,target,wug.,none_weird_red
6985,5,,survey-likert,49,373011,0.0-49.0,28l9aoesv7,canonical training,CB+likert,,,testing.40,testing,Every green circle,,1,target,wugs.,every_weird_red
5914,7,,survey-likert,50,379427,0.0-50.0,28l9aoesv7,canonical training,CB+likert,,,testing.42,testing,Every green circle,,1,CB,wugs.,every_weird_nored
10107,['wugging was primarily about vertical movement'],self_report,survey-multi-select,51,390043,0.0-51.0,28l9aoesv7,canonical training,CB+likert,,,,,,,,,,
30117,1ug,demo.1,survey-dropdown,52,420164,0.0-52.0,28l9aoesv7,canonical training,CB+likert,,,,,,,,,,
30117,1ug,demo.2,survey-dropdown,52,420164,0.0-52.0,28l9aoesv7,canonical training,CB+likert,,,,,,,,,,
30117,male,demo.3,survey-dropdown,52,420164,0.0-52.0,28l9aoesv7,canonical training,CB+likert,,,,,,,,,,
30117,35-44,demo.4,survey-dropdown,52,420164,0.0-52.0,28l9aoesv7,canonical training,CB+likert,,,,,,,,,,
4442,5fd957002dc9172302e1d60c,ProlificID,survey-text,0,4443,0.0-0.0,wu2zd9najo,canonical training,CB+likert,,,,,,,,,,
3208,NA,instructions,instructions,1,7652,0.0-1.0,wu2zd9najo,canonical training,CB+likert,"[{""page_index"":0,""viewing_time"":3208}]",,,,,,,,,
14189,NA,,html-button-delay-response,2,21843,0.0-2.0,wu2zd9najo,canonical training,CB+likert,,0,teaching.1,teaching,The green circle,,,,,
10991,NA,,html-button-delay-response,3,33348,0.0-3.0,wu2zd9najo,canonical training,CB+likert,,0,teaching.2,teaching,The green circle,,,,,
8281,NA,,html-button-delay-response,4,42131,0.0-4.0,wu2zd9najo,canonical training,CB+likert,,0,teaching.6,teaching,The green circle,,,,,
7631,NA,,html-button-delay-response,5,50276,0.0-5.0,wu2zd9najo,canonical training,CB+likert,,0,teaching.4,teaching,The green circle,,,,,
5783,NA,,html-button-delay-response,6,56569,0.0-6.0,wu2zd9najo,canonical training,CB+likert,,0,teaching.5,teaching,The green circle,,,,,
5337,NA,,html-button-delay-response,7,62419,0.0-7.0,wu2zd9najo,canonical training,CB+likert,,0,teaching.3,teaching,The green circle,,,,,
22512,NA,break,html-button-response,8,85438,0.0-8.0,wu2zd9najo,canonical training,CB+likert,,0,,,,"<p style='text-align:center'>Now, let's see how <b>you</b> use <i>wug</i>!</p> <p style='text-align:center'> We will show you two animations. However, only one of them is visible, the other animation is hidden.</p>  <p style='text-align:center'>Your task is to decide whether the sentence you will read describes the visible animation or the hidden animation. You should choose the hidden scenario if you consider the visible one inappropriate. You will then be asked how confident you were while making your choice.</p>",,,,
14503,10,,survey-likert,9,99943,0.0-9.0,wu2zd9najo,canonical training,CB+likert,,,testing.3,testing,The green circle,,1,target,does not wug.,notAB
13024,10,,survey-likert,10,113473,0.0-10.0,wu2zd9najo,canonical training,CB+likert,,,testing.4,testing,The green circle,,1,CB,wugs.,notAB
9241,10,,survey-likert,11,123229,0.0-11.0,wu2zd9najo,canonical training,CB+likert,,,testing.2,testing,The green circle,,1,target,wugs.,AB
6961,10,,survey-likert,12,130693,0.0-12.0,wu2zd9najo,canonical training,CB+likert,,,testing.1,testing,The green circle,,1,CB,does not wug.,AB
6653,10,,survey-likert,13,137849,0.0-13.0,wu2zd9najo,canonical training,CB+likert,,,testing.6,testing,None of the green circles,,1,target,wug.,none_true_universal
8796,10,,survey-likert,14,147147,0.0-14.0,wu2zd9najo,canonical training,CB+likert,,,testing.5,testing,Every green circle,,1,target,wugs.,all_true_universal
7875,8,,survey-likert,15,155526,0.0-15.0,wu2zd9najo,canonical training,CB+likert,,,testing.20,testing,Every green circle,,1,target,wugs.,all_true_no_projection
7297,8,,survey-likert,16,163326,0.0-16.0,wu2zd9najo,canonical training,CB+likert,,,testing.15,testing,Every green circle,,1,target,wugs.,all_true_existential
7767,8,,survey-likert,17,171599,0.0-17.0,wu2zd9najo,canonical training,CB+likert,,,testing.26,testing,None of the green circles,,1,target,wug.,none_true_existential
9360,10,,survey-likert,18,181462,0.0-18.0,wu2zd9najo,canonical training,CB+likert,,,testing.7,testing,Every green circle,,1,target,wugs.,all_true_universal
7168,8,,survey-likert,19,189141,0.0-19.0,wu2zd9najo,canonical training,CB+likert,,,testing.24,testing,None of the green circles,,1,target,wug.,none_true_existential
6024,8,,survey-likert,20,195674,0.0-20.0,wu2zd9najo,canonical training,CB+likert,,,testing.16,testing,Every green circle,,1,target,wugs.,all_true_existential
6461,8,,survey-likert,21,202641,0.0-21.0,wu2zd9najo,canonical training,CB+likert,,,testing.9,testing,Every green circle,,1,target,wugs.,all_true_universal
7079,10,,survey-likert,22,210225,0.0-22.0,wu2zd9najo,canonical training,CB+likert,,,testing.33,testing,None of the green circles,,1,CB,wug.,none_false
6924,10,,survey-likert,23,217650,0.0-23.0,wu2zd9najo,canonical training,CB+likert,,,testing.8,testing,Every green circle,,1,target,wugs.,all_true_universal
5899,10,,survey-likert,24,224063,0.0-24.0,wu2zd9najo,canonical training,CB+likert,,,testing.36,testing,Some of the green circles,,1,target,wug.,some_true
7708,8,,survey-likert,25,232275,0.0-25.0,wu2zd9najo,canonical training,CB+likert,,,testing.25,testing,None of the green circles,,1,target,wug.,none_true_existential
6984,9,,survey-likert,26,239775,0.0-26.0,wu2zd9najo,canonical training,CB+likert,,,testing.17,testing,Every green circle,,1,target,wugs.,all_true_no_projection
6607,8,,survey-likert,27,246885,0.0-27.0,wu2zd9najo,canonical training,CB+likert,,,testing.18,testing,Every green circle,,1,target,wugs.,all_true_no_projection
7166,10,,survey-likert,28,254557,0.0-28.0,wu2zd9najo,canonical training,CB+likert,,,testing.10,testing,Every green circle,,1,CB,wugs.,all_false
10155,6,,survey-likert,29,265215,0.0-29.0,wu2zd9najo,canonical training,CB+likert,,,testing.14,testing,Every green circle,,1,target,wugs.,all_true_existential
7734,10,,survey-likert,30,273451,0.0-30.0,wu2zd9najo,canonical training,CB+likert,,,testing.37,testing,Some of the green circles,,1,CB,wug.,some_false
7935,10,,survey-likert,31,281887,0.0-31.0,wu2zd9najo,canonical training,CB+likert,,,testing.27,testing,None of the green circles,,1,target,wug.,none_true_existential
8304,10,,survey-likert,32,290693,0.0-32.0,wu2zd9najo,canonical training,CB+likert,,,testing.38,testing,Some of the green circles,,1,CB,wug.,some_false
6713,8,,survey-likert,33,297915,0.0-33.0,wu2zd9najo,canonical training,CB+likert,,,testing.19,testing,Every green circle,,1,target,wugs.,all_true_no_projection
5992,10,,survey-likert,34,304412,0.0-34.0,wu2zd9najo,canonical training,CB+likert,,,testing.12,testing,Every green circle,,1,CB,wugs.,all_false
9022,10,,survey-likert,35,313936,0.0-35.0,wu2zd9najo,canonical training,CB+likert,,,testing.21,testing,None of the green circles,,1,target,wug.,none_true_universal
6742,10,,survey-likert,36,321182,0.0-36.0,wu2zd9najo,canonical training,CB+likert,,,testing.22,testing,None of the green circles,,1,target,wug.,none_true_universal
5980,10,,survey-likert,37,327678,0.0-37.0,wu2zd9najo,canonical training,CB+likert,,,testing.34,testing,None of the green circles,,1,CB,wug.,none_false
7636,8,,survey-likert,38,335814,0.0-38.0,wu2zd9najo,canonical training,CB+likert,,,testing.28,testing,None of the green circles,,1,target,wug.,none_true_no_projection
7584,10,,survey-likert,39,343900,0.0-39.0,wu2zd9najo,canonical training,CB+likert,,,testing.29,testing,None of the green circles,,1,target,wug.,none_true_no_projection
6264,10,,survey-likert,40,350679,0.0-40.0,wu2zd9najo,canonical training,CB+likert,,,testing.30,testing,None of the green circles,,1,target,wug.,none_true_no_projection
5968,10,,survey-likert,41,357152,0.0-41.0,wu2zd9najo,canonical training,CB+likert,,,testing.11,testing,Every green circle,,1,CB,wugs.,all_false
5793,8,,survey-likert,42,363452,0.0-42.0,wu2zd9najo,canonical training,CB+likert,,,testing.13,testing,Every green circle,,1,target,wugs.,all_true_existential
6900,10,,survey-likert,43,370856,0.0-43.0,wu2zd9najo,canonical training,CB+likert,,,testing.23,testing,None of the green circles,,1,CB,wug.,none_true_universal
8081,10,,survey-likert,44,379443,0.0-44.0,wu2zd9najo,canonical training,CB+likert,,,testing.35,testing,Some of the green circles,,1,target,wug.,some_true
7117,10,,survey-likert,45,387071,0.0-45.0,wu2zd9najo,canonical training,CB+likert,,,testing.32,testing,None of the green circles,,1,CB,wug.,none_false
6496,8,,survey-likert,46,394069,0.0-46.0,wu2zd9najo,canonical training,CB+likert,,,testing.31,testing,None of the green circles,,1,target,wug.,none_true_no_projection
9243,10,,survey-likert,47,403826,0.0-47.0,wu2zd9najo,canonical training,CB+likert,,,testing.40,testing,Every green circle,,1,CB,wugs.,every_weird_red
6244,10,,survey-likert,48,410576,0.0-48.0,wu2zd9najo,canonical training,CB+likert,,,testing.39,testing,None of the green circles,,1,target,wug.,none_weird_red
9082,10,,survey-likert,49,420161,0.0-49.0,wu2zd9najo,canonical training,CB+likert,,,testing.42,testing,Every green circle,,1,CB,wugs.,every_weird_nored
10380,10,,survey-likert,50,431044,0.0-50.0,wu2zd9najo,canonical training,CB+likert,,,testing.41,testing,None of the green circles,,1,target,wug.,none_weird_nored
9930,['wugging was primarily about vertical movement'],self_report,survey-multi-select,51,441477,0.0-51.0,wu2zd9najo,canonical training,CB+likert,,,,,,,,,,
20765,1ug,demo.1,survey-dropdown,52,462244,0.0-52.0,wu2zd9najo,canonical training,CB+likert,,,,,,,,,,
20765,none,demo.2,survey-dropdown,52,462244,0.0-52.0,wu2zd9najo,canonical training,CB+likert,,,,,,,,,,
