rt,responses,questionId,trial_type,trial_index,time_elapsed,internal_node_id,subjectId,group,view_history,stimulus,button_pressed,id,type,shape,phrase,condition
4711,NA,,html-button-delay-response,24,190849,0.0-24.0,d8vnl4cusc,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug1b'></div><div class='wug2b'></div><div class='wug3b'></div><div class='wug4b'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.13,testing,Every green circle,wugs.,all_true_universal
4393,NA,,html-button-delay-response,25,195751,0.0-25.0,d8vnl4cusc,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug1b'></div><div class='wug2b'></div><div class='dot3b'></div><div class='wug4b'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.17,testing,Every green circle,wugs.,all_true_existential
4935,NA,,html-button-delay-response,26,201190,0.0-26.0,d8vnl4cusc,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug1b'></div><div class='wug2b'></div><div class='wug3a'></div><div class='wug4a'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.14,testing,Every green circle,wugs.,all_false
18800,1ug,demo.1,survey-dropdown,27,220509,0.0-27.0,d8vnl4cusc,no training,,,,,,,,
18800,none,demo.2,survey-dropdown,27,220509,0.0-27.0,d8vnl4cusc,no training,,,,,,,,
18800,female,demo.3,survey-dropdown,27,220509,0.0-27.0,d8vnl4cusc,no training,,,,,,,,
18800,25-34,demo.4,survey-dropdown,27,220509,0.0-27.0,d8vnl4cusc,no training,,,,,,,,
5978,5e69d69465f14102e116627b,ProlificID,survey-text,0,5978,0.0-0.0,3g557qp9q4,no training,,,,,,,,
2381,NA,instructions,instructions,1,8359,0.0-1.0,3g557qp9q4,no training,"[{""page_index"":0,""viewing_time"":2381}]",,,,,,,
10878,NA,,html-button-delay-response,2,19237,0.0-2.0,3g557qp9q4,no training,,<div class='container'><div class='ball_test'><div class='redline'></div> <div class='wug3'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.3,teaching,The green circle,,
4185,NA,,html-button-delay-response,3,23924,0.0-3.0,3g557qp9q4,no training,,<div class='container'><div class='ball_test'><div class='redline'></div> <div class='wug1'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.1,teaching,The green circle,,
3519,NA,,html-button-delay-response,4,27944,0.0-4.0,3g557qp9q4,no training,,<div class='container'><div class='ball_test'><div class='redline'></div> <div class='wug4'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.4,teaching,The green circle,,
2597,NA,,html-button-delay-response,5,31042,0.0-5.0,3g557qp9q4,no training,,<div class='container'><div class='ball_test'><div class='redline'></div> <div class='wug2'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.2,teaching,The green circle,,
18299,NA,break,html-button-response,6,49842,0.0-6.0,3g557qp9q4,no training,,"<p style='text-align:center'>Now, let's see how <b>you</b> use <i>wug</i>!</p> <p style='text-align:center'> You will see two animations but only one of them is visible, the other hidden.  Your task is to decide whether the sentence you will see describes the visible animation or the hidden animation. You should choose the hidden scenario if you consider the visible one inappropriate given the sentence you will see. </p>",0,,,,,
6496,NA,,html-button-delay-response,7,56338,0.0-7.0,3g557qp9q4,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug4b'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.4,testing,The green circle,wugs.,notAB
4598,NA,,html-button-delay-response,8,61437,0.0-8.0,3g557qp9q4,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug3b'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.3,testing,The green circle,does not wug.,notAB
3085,NA,,html-button-delay-response,9,65023,0.0-9.0,3g557qp9q4,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug2'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.2,testing,The green circle,wugs.,AB
7540,NA,,html-button-delay-response,10,73064,0.0-10.0,3g557qp9q4,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug1'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.1,testing,The green circle,does not wug.,AB
5806,NA,,html-button-delay-response,11,79372,0.0-11.0,3g557qp9q4,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot4'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.8,testing,The green circle,does not wug.,AnotB
4777,NA,,html-button-delay-response,12,84650,0.0-12.0,3g557qp9q4,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot2'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.5,testing,The green circle,wugs.,AnotB
3298,NA,,html-button-delay-response,13,88449,0.0-13.0,3g557qp9q4,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot1'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.7,testing,The green circle,wugs.,AnotB
3742,NA,,html-button-delay-response,14,92692,0.0-14.0,3g557qp9q4,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot3a'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.10,testing,The green circle,does not wug.,notAnotB
5140,NA,,html-button-delay-response,15,98333,0.0-15.0,3g557qp9q4,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot2a'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.9,testing,The green circle,wugs.,notAnotB
3039,NA,,html-button-delay-response,16,101873,0.0-16.0,3g557qp9q4,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot1a'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.11,testing,The green circle,wugs.,notAnotB
2545,NA,,html-button-delay-response,17,104919,0.0-17.0,3g557qp9q4,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot4a'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.12,testing,The green circle,does not wug.,notAnotB
3213,NA,,html-button-delay-response,18,108633,0.0-18.0,3g557qp9q4,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot3'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.6,testing,The green circle,does not wug.,AnotB
5169,NA,,html-button-delay-response,19,114304,0.0-19.0,3g557qp9q4,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot7'></div><div class='dot8'></div><div class='dot5'></div><div class='dot6'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.20,testing,Every green circles,wugs.,all_true_no_projection
3084,NA,,html-button-delay-response,20,117889,0.0-20.0,3g557qp9q4,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='dot1a'></div><div class='dot2a'></div><div class='dot3b'></div><div class='dot4b'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.19,testing,None of the green circles,wugs.,none_true_no_projection
3599,NA,,html-button-delay-response,21,121989,0.0-21.0,3g557qp9q4,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug1b'></div><div class='wug2b'></div><div class='wug3b'></div><div class='wug4b'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.13,testing,Every green circle,wugs.,all_true_universal
4141,NA,,html-button-delay-response,22,126631,0.0-22.0,3g557qp9q4,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug1a'></div><div class='wug2a'></div><div class='wug3a'></div><div class='wug4a'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.15,testing,None of the green circles,wugs.,none_true_universal
3259,NA,,html-button-delay-response,23,130392,0.0-23.0,3g557qp9q4,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug1a'></div><div class='dot2a'></div><div class='wug3a'></div><div class='wug4a'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.18,testing,None of the green circles,wugs.,none_true_existential
2792,NA,,html-button-delay-response,24,133685,0.0-24.0,3g557qp9q4,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug1a'></div><div class='wug2b'></div><div class='wug3a'></div><div class='wug4b'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.16,testing,None of the green circles,wugs.,none_false
2815,NA,,html-button-delay-response,25,137001,0.0-25.0,3g557qp9q4,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug1b'></div><div class='wug2b'></div><div class='dot3b'></div><div class='wug4b'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,testing.17,testing,Every green circle,wugs.,all_true_existential
2531,NA,,html-button-delay-response,26,140032,0.0-26.0,3g557qp9q4,no training,,<div class='container2'><div class='ball'><div class='redline'></div> <div class='wug1b'></div><div class='wug2b'></div><div class='wug3a'></div><div class='wug4a'></div> </div><div class = 'ball2'></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,1,testing.14,testing,Every green circle,wugs.,all_false
19566,1ug,demo.1,survey-dropdown,27,160100,0.0-27.0,3g557qp9q4,no training,,,,,,,,
19566,none,demo.2,survey-dropdown,27,160100,0.0-27.0,3g557qp9q4,no training,,,,,,,,
19566,male,demo.3,survey-dropdown,27,160100,0.0-27.0,3g557qp9q4,no training,,,,,,,,
19566,12-24,demo.4,survey-dropdown,27,160100,0.0-27.0,3g557qp9q4,no training,,,,,,,,
7137,5ecd5b126ab5a50b7ea55df0,ProlificID,survey-text,0,7139,0.0-0.0,81lf4xdhqr,no training,,,,,,,,
2966,NA,instructions,instructions,1,10105,0.0-1.0,81lf4xdhqr,no training,"[{""page_index"":0,""viewing_time"":2965}]",,,,,,,
9344,NA,,html-button-delay-response,2,19450,0.0-2.0,81lf4xdhqr,no training,,<div class='container'><div class='ball_test'><div class='redline'></div> <div class='wug4'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.4,teaching,The green circle,,
9191,NA,,html-button-delay-response,3,29142,0.0-3.0,81lf4xdhqr,no training,,<div class='container'><div class='ball_test'><div class='redline'></div> <div class='wug2'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.2,teaching,The green circle,,
4995,NA,,html-button-delay-response,4,34638,0.0-4.0,81lf4xdhqr,no training,,<div class='container'><div class='ball_test'><div class='redline'></div> <div class='wug1'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.1,teaching,The green circle,,
7089,NA,,html-button-delay-response,5,42228,0.0-5.0,81lf4xdhqr,no training,,<div class='container'><div class='ball_test'><div class='redline'></div> <div class='wug3'></div></div></div></div><button onclick = 'DoAnimation();'>Please click here for animation!</button>,0,teaching.3,teaching,The green circle,,
